what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1321675175281
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1321675175281
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1321675175296
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1321675175313
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1321675175325
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1321675175335
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1321675175336
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1321675175341
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1321675175351
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1321675175356
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1321675175362
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1321675175373
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1321675175379
os,sysinfo,,,"linux",1321675175382
arch,sysinfo,,,"x86",1321675175382
ws,sysinfo,,,"gtk",1321675175382
locale,sysinfo,,,"en_CA",1321675175382
processors,sysinfo,,,"2",1321675175383
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1321675175383
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1321675175383
java.specification.name,sysinfo,,,"Java Platform API Specification",1321675175383
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321675175383
java.specification.version,sysinfo,,,"1.6",1321675175383
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1321675175383
java.version,sysinfo,,,"1.6.0_26",1321675175383
java.vm.info,sysinfo,,,"mixed mode, sharing",1321675175383
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1321675175383
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1321675175383
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321675175383
java.vm.specification.version,sysinfo,,,"1.0",1321675175383
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1321675175383
java.vm.version,sysinfo,,,"20.1-b02",1321675175383
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1321675175856
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1321675175905
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1321675176022
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321675289422
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321675289518
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201106081058,"org.eclipse.cdt.codan.ui",1321675290030
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321675293794
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321675305224
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321675305461
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321675305742
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321675305989
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321675306270
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321675306902
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321675307076
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321675307252
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321675307498
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321675307743
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321675308025
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321675322531
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321675322810
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1321675324131
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1321675324344
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1321675324552
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1321675324766
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1321675324973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321675330954
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1321675341272
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321675347434
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321675347787
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers.ui",1321675350328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321675374531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321675388449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321675389809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321675590626
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321675599271
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321675605236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321675608352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321675657673
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321675664516
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321675686452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321675719152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1321675738172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321675738223
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321675922875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321676322605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321676399808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321676510856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321676669904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321676688208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321676697134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321676725307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321676751172
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321676757425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321676763815
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321676792816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321676817496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321676912000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321676960826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321676990680
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677169061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677180388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677504021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677514500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677526822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677544804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677576885
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321677632237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677635326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677641263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677669007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677688874
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677691406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677933620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677937960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677939919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677940856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677942015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321677945121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677946567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677949913
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321677956260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321677957322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321677957671
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321677959216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677964864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677966077
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321677967392
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321677969013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677976785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677993553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677998414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321677999790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678001760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678003070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678007412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678081862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678083402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678085341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678087797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678091311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678093385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678099168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678102270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678103823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321678114667
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321678116940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321678123180
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321678124903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678132275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678371514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678392703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678409437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678423289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678443990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678444702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678670167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678676862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678679225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678680374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678705673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678737767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678740184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678741768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678751498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678759729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678785902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678787187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678793232
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321678793659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678798034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678800232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678810544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678812710
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678846193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321678908637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679517059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679520023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679534555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679539483
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321679656634
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321679656967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321679661770
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321679684387
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321679686534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321679830932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680013713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321680020739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680025161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321680067415
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321680093526
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321680093736
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321680094051
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321680638956
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321680682813
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321680682989
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321680683342
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321680689674
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321680695274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321680872402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321680877639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321680900485
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321681019317
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321681019491
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321681019668
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321681021742
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321681024321
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321681043976
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321681061452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321681079309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681145807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681173534
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321681266624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681317920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681322725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681326761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681481866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681531533
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321681602319
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321681602533
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321681602707
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321681602987
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321681603376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681606018
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321681622682
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321681622823
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321681622998
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321681623174
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321681623349
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321681717767
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1321681731766
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321681781870
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321681789914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681815815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681825983
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321681831950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681839506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681843858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681870348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681887688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681891374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321681892625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681899438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681952829
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321681968474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682047105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682139108
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682164782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682167023
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321682176165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682178674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321682181481
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321682183481
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321682183656
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321682183797
