what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1321647977608
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1321647977619
started,bundle,org.eclipse.egit.core,1.0.0.201106090707-r,"org.eclipse.egit.core",1321647977633
started,bundle,org.eclipse.egit.ui,1.0.0.201106090707-r,"org.eclipse.egit.ui",1321647977651
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1321647977651
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1321647977651
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1321647977652
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1321647977665
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1321647977666
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1321647977674
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1321647977687
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1321647977688
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1321647977700
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1321647977707
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1321647977711
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1321647977724
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1321647977725
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1321647977725
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1321647977734
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1321647977734
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1321647977735
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1321647977737
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1321647977740
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1321647977744
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1321647977763
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1321647977772
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1321647977780
started,bundle,org.eclipse.jgit,1.0.0.201106090707-r,"org.eclipse.jgit",1321647977780
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1321647977790
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1321647977800
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1321647977811
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1321647977820
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1321647977833
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1321647977833
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1321647977833
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1321647977842
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1321647977845
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1321647977856
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1321647977856
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1321647977866
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1321647977876
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1321647977887
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1321647977893
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1321647977902
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1321647977909
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1321647977913
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1321647977926
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1321647977941
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1321647977948
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1321647977948
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1321647977964
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1321647977975
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1321647977975
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1321647977981
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1321647977991
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1321647977996
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1321647977997
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1321647978013
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1321647978019
os,sysinfo,,,"linux",1321647978022
arch,sysinfo,,,"x86",1321647978022
ws,sysinfo,,,"gtk",1321647978022
locale,sysinfo,,,"en_CA",1321647978022
processors,sysinfo,,,"2",1321647978022
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1321647978022
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1321647978022
java.specification.name,sysinfo,,,"Java Platform API Specification",1321647978022
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321647978022
java.specification.version,sysinfo,,,"1.6",1321647978022
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1321647978022
java.version,sysinfo,,,"1.6.0_26",1321647978022
java.vm.info,sysinfo,,,"mixed mode, sharing",1321647978022
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1321647978022
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1321647978022
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321647978022
java.vm.specification.version,sysinfo,,,"1.0",1321647978022
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1321647978022
java.vm.version,sysinfo,,,"20.1-b02",1321647978022
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1321647978251
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1321647978344
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1321647978429
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321647979595
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321647979621
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1321647979638
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201106081058,"org.eclipse.cdt.managedbuilder.ui",1321647989856
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.1.201106060936,"org.eclipse.linuxtools.cdt.autotools.core",1321647990433
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.0.201106081058,"org.eclipse.cdt.managedbuilder.gnu.ui",1321647990517
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201106081058,"org.eclipse.cdt.build.crossgcc",1321647990713
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201106060936,"org.eclipse.linuxtools.cdt.autotools.ui",1321647990878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321647991042
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1321649167645
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1321649167820
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201106081058,"org.eclipse.cdt.msw.build",1321649168123
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1321649171693
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321649171738
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321649172521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649173227
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201106081058,"org.eclipse.cdt.codan.ui",1321649173380
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers.ui",1321649173940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321649178246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321649178498
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321649187246
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1321649191156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649195940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649210221
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321649210391
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321649210508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321649213592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649220264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649232393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649235663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649236909
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321649242823
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321649245663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321649246281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321649250871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321649254271
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1321649256592
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321649262560
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321649267947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321649279524
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321649281339
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321649283152
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321649284288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321649286821
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321649350650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649357337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649547474
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321649547592
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321649547702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321649551666
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321649553371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649556902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649562863
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321649562945
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321649563047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649566493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649745100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321649751330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649755886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649757087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321649759952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321651801429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321651807034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321651825182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321651902545
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1321651929186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321651931372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321651933072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321651942065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321651968465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321651975498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321651986145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321651990111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321651990618
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321651991858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321651996010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652004619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652024383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652031310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652033190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652034432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321652038009
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652040065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652063943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652069189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652089438
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321652094984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321652095753
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321652096166
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652097041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652098403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321652102006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652107459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652124177
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321652128040
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321652129269
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321652131172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321652134939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321652140305
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321652141805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321652143123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652147831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652174370
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321652175446
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321652175656
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321652175868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652176617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652177602
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1321652177689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321652180409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652185048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652215476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652217379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652219024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652219630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652221681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652223577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652313394
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652316632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652329227
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321652330596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321652343517
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321652345620
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321652345865
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321652346114
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321652346395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321652347731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652348319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652465650
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321652467648
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321652469044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321652472093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321652476704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321652478005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321652480203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652481309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652526717
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1321652528447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652531448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652636416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652638873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652642669
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1321652648339
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321652653622
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321652654027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652654108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652655440
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321652659844
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1321652660258
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321652664623
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201106081058,"org.eclipse.cdt.debug.core",1321652670250
started,bundle,org.eclipse.cdt.debug.ui,7.1.0.201106081058,"org.eclipse.cdt.debug.ui",1321652670303
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652671744
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.cleanAction",1321652672741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652672802
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildProject",1321652677309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652677820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652678491
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321652680414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652687269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321652691728
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321652692867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321652695755
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1321652697501
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321652698488
